# times = 0 2.5 5 7.5 10 12.5 15 17.5 20 22.5 25 27.5 30 32.5 35 37.5 40 42.5 45 47.5 50 52.5 55 57.5 60 62.5 65 67.5 70 72.5 75 77.5 80 82.5 85 87.5 90 92.5 95 97.5 100
# radius_um, T[K] per time (us); Gaussian beam 10um FWHM + radial diffusion
13.913,300,314.797,350.646,405.002,472.502,548.443,629.375,712.914,797.447,881.901,965.564,1047.97,1128.84,1207.97,1285.28,1360.72,1434.29,1505.99,1575.87,1643.96,1710.33,1775.03,1838.12,1899.65,1959.69,2018.29,2075.51,2131.4,2186.03,2239.42,2291.65,2342.74,2392.74,2441.7,2489.66,2536.65,2582.71,2627.86,2672.16,2715.62,2758.27
14.1806,300,312.64,344.661,394.478,457.358,528.899,605.768,685.606,766.79,848.216,929.141,1009.07,1087.68,1164.76,1240.19,1313.92,1385.9,1456.14,1524.67,1591.52,1656.73,1720.34,1782.42,1843.01,1902.16,1959.93,2016.37,2071.53,2125.45,2178.19,2229.79,2280.29,2329.74,2378.16,2425.61,2472.12,2517.71,2562.43,2606.3,2649.36,2691.63
14.4482,300,310.769,339.312,384.894,443.392,510.713,583.651,659.887,737.794,816.246,894.473,971.951,1048.33,1123.37,1196.94,1268.95,1339.36,1408.15,1475.33,1540.93,1604.97,1667.5,1728.57,1788.21,1846.47,1903.41,1959.06,2013.48,2066.7,2118.78,2169.75,2219.66,2268.54,2316.43,2363.36,2409.38,2454.51,2498.78,2542.23,2584.88,2626.75
14.7157,300,309.15,334.542,376.181,430.531,493.808,562.949,635.683,710.387,785.923,861.494,936.551,1010.72,1083.74,1155.46,1225.77,1294.6,1361.94,1427.78,1492.13,1555.01,1616.46,1676.51,1735.2,1792.57,1848.67,1903.53,1957.2,2009.72,2061.13,2111.47,2160.78,2209.09,2256.44,2302.86,2348.38,2393.04,2436.87,2479.88,2522.12,2563.61
14.9833,300,307.755,330.297,368.273,418.7,478.111,543.588,612.92,684.5,757.176,830.135,902.806,974.79,1045.81,1115.69,1184.3,1251.57,1317.47,1381.96,1445.06,1506.79,1567.15,1626.18,1683.92,1740.4,1795.66,1849.73,1902.65,1954.46,2005.2,2054.91,2103.61,2151.35,2198.15,2244.05,2289.08,2333.27,2376.64,2419.23,2461.05,2502.14
15.2508,300,306.555,326.527,361.105,407.832,463.548,525.495,591.529,660.061,729.937,800.33,870.65,940.477,1009.52,1077.57,1144.5,1210.22,1274.67,1337.83,1399.69,1460.25,1519.53,1577.54,1634.33,1689.91,1744.32,1797.6,1849.77,1900.87,1950.94,2000.01,2048.11,2095.27,2141.52,2186.9,2231.43,2275.14,2318.06,2360.2,2401.61,2442.3
15.5184,300,305.527,323.185,354.62,397.859,450.052,508.603,571.441,637.004,704.142,772.016,840.021,907.719,974.802,1041.05,1106.31,1170.48,1233.5,1295.32,1355.94,1415.34,1473.53,1530.54,1586.37,1641.05,1694.62,1747.1,1798.52,1848.91,1898.3,1946.73,1994.22,2040.8,2086.5,2131.35,2175.38,2218.61,2261.07,2302.78,2343.76,2384.04
15.786,300,304.648,320.229,348.759,388.718,437.557,492.842,552.588,615.263,679.726,745.13,810.857,876.457,941.603,1006.06,1069.67,1132.3,1193.89,1254.39,1313.77,1372.01,1429.13,1485.11,1539.99,1593.78,1646.5,1698.18,1748.84,1798.52,1847.23,1895.01,1941.89,1987.89,2033.04,2077.36,2120.88,2163.63,2205.63,2246.89,2287.45,2327.33
16.0535,300,303.898,317.619,343.472,380.351,425.998,478.15,534.906,594.776,656.626,719.61,783.099,846.631,909.865,972.553,1034.52,1095.63,1155.8,1214.98,1273.13,1330.22,1386.25,1441.22,1495.14,1548.03,1599.91,1650.79,1700.69,1749.65,1797.69,1844.82,1891.09,1936.5,1981.09,2024.88,2067.9,2110.16,2151.69,2192.51,2232.65,2272.12
16.3211,300,303.262,315.32,338.708,372.699,415.316,464.464,518.334,575.479,634.782,695.397,756.689,818.185,879.532,940.47,1000.81,1060.41,1119.18,1177.04,1233.96,1289.9,1344.85,1398.81,1451.78,1503.78,1554.8,1604.88,1654.03,1702.27,1749.62,1796.11,1841.76,1886.58,1930.62,1973.87,2016.38,2058.15,2099.22,2139.59,2179.3,2218.35
16.5886,300,302.722,313.298,334.423,365.71,405.453,451.725,502.812,557.314,614.135,672.433,731.57,791.063,850.55,909.759,968.49,1026.59,1083.96,1140.52,1196.22,1251.02,1304.89,1357.84,1409.86,1460.96,1511.14,1560.42,1608.81,1656.33,1703,1748.83,1793.86,1838.1,1881.57,1924.29,1966.28,2007.57,2048.16,2088.09,2127.36,2166.01
16.8562,300,302.266,311.523,330.573,359.334,396.354,439.877,488.283,540.225,594.63,650.664,707.688,765.213,822.866,880.369,937.51,994.13,1050.11,1105.38,1159.86,1213.52,1266.32,1318.27,1369.34,1419.54,1468.87,1517.35,1564.98,1611.78,1657.76,1702.95,1747.36,1791.01,1833.91,1876.1,1917.58,1958.37,1998.49,2037.97,2076.81,2115.03
